,a1,a2,logZ,magnetization,logZ_diff,magnetization_diff,magnetization_per_layer,ws_diff_total,ws_diff,ws_diff_normalized,iter,elapsed
0,1.224744871391589,3.1,2.3354480418865395,1.7250780456153272,2.3354480418865395,1.7250780456153272,"[9.52102804e-02 6.20967592e-15 9.25978378e-02 2.00282012e-01
 1.28030703e+00 1.65777669e+00 1.72159884e+00 1.72562319e+00
 1.72525447e+00 1.72515371e+00 1.72512186e+00 1.72511498e+00
 1.72508759e+00 1.72508038e+00 1.72507948e+00 1.72508071e+00
 1.72507905e+00 1.72507833e+00 1.72507809e+00 1.72507805e+00]",0.053675792756455586,"[0.         0.         1.55211665 2.02395427 2.56667909 2.61794833
 2.5448719  2.81311964 2.6445342  2.71903296 2.75869213 2.92166438
 2.98417363 2.74907347 3.00477922 3.06193382 3.04346477 2.94979001
 3.15400617 3.34409478]","[0.00000000e+00 0.00000000e+00 3.88029162e-01 2.52994284e-01
 1.60417443e-01 8.18108853e-02 3.97636235e-02 2.19774972e-02
 1.03302117e-02 5.31061126e-03 2.69403528e-03 1.42659393e-03
 7.28558015e-04 3.35580257e-04 1.83397169e-04 9.34428047e-05
 4.64395870e-05 2.25051118e-05 1.20315787e-05 6.37835460e-06]",1.0,3.2079203128814697
1,1.224744871391589,3.1,2.3354521387156275,1.7245681763400977,4.09682908797393e-06,0.0005098692752294465,"[9.52102804e-02 6.20967592e-15 8.13201929e-02 1.10582526e-01
 7.11467046e-01 1.36608751e+00 1.71830171e+00 1.72462134e+00
 1.72460878e+00 1.72458158e+00 1.72459574e+00 1.72457748e+00
 1.72456883e+00 1.72456878e+00 1.72456873e+00 1.72456875e+00
 1.72456854e+00 1.72456837e+00 1.72456826e+00 1.72456818e+00]",0.0021729672930589695,"[0.         0.         0.07665441 0.05859479 0.07422695 0.2058559
 0.04267596 0.02826711 0.03492879 0.05660936 0.04282665 0.13244892
 0.42517813 0.98175092 0.76511441 0.83555724 0.61556337 0.90325124
 0.64655156 3.08014462]","[0.00000000e+00 0.00000000e+00 1.91636032e-02 7.32434921e-03
 4.63918441e-03 6.43299681e-03 6.66811916e-04 2.20836832e-04
 1.36440587e-04 1.10565161e-04 4.18229043e-05 6.46723233e-05
 1.03803255e-04 1.19842642e-04 4.66988773e-05 2.54991834e-05
 9.39275169e-06 6.89126008e-06 2.46639845e-06 5.87490963e-06]",2.0,3.2220845222473145
2,1.224744871391589,3.1,2.3354525093152008,1.7245595134430751,3.7059957325169535e-07,8.662897022615468e-06,"[9.52102804e-02 6.20967592e-15 8.23648721e-02 1.16961727e-01
 7.50008238e-01 1.44129583e+00 1.72008987e+00 1.72464060e+00
 1.72460848e+00 1.72457327e+00 1.72458115e+00 1.72456929e+00
 1.72456067e+00 1.72456027e+00 1.72455999e+00 1.72455991e+00
 1.72455970e+00 1.72455955e+00 1.72455950e+00 1.72455951e+00]",0.00210587667305382,"[0.         0.         0.0393456  0.09774203 0.13808788 0.20687001
 0.02398361 0.03717334 0.01119974 0.00819004 0.01918856 0.01040584
 0.02406014 0.01000992 0.00597634 0.00419382 0.005029   0.00703203
 0.86547312 2.58604165]","[0.00000000e+00 0.00000000e+00 9.83640098e-03 1.22177541e-02
 8.63049247e-03 6.46468784e-03 3.74743975e-04 2.90416700e-04
 4.37489918e-05 1.59961658e-05 1.87388319e-05 5.08097516e-06
 5.87405656e-06 1.22191430e-06 3.64767142e-07 1.27985294e-07
 7.67363822e-08 5.36501023e-08 3.30151793e-06 4.93248301e-06]",3.0,3.271043300628662
3,1.224744871391589,3.1,2.335453033859403,1.7245597296733453,5.245442022960844e-07,2.1623027013362162e-07,"[9.52102804e-02 6.20967592e-15 9.07069854e-02 1.40681720e-01
 9.18538746e-01 1.61582913e+00 1.72327753e+00 1.72456118e+00
 1.72455902e+00 1.72455973e+00 1.72455973e+00 1.72455973e+00
 1.72455973e+00 1.72455973e+00 1.72455973e+00 1.72455973e+00
 1.72455973e+00 1.72455973e+00 1.72455973e+00 1.72455973e+00]",0.005146708653421981,"[0.         0.         0.07529376 0.00361738 0.30310837 0.69619423
 1.0805464  0.93677166 1.07577664 1.17456158 0.87412826 1.10111459
 0.99431881 1.39717944 1.41384949 1.41421556 1.41416087 1.41339104
 0.24886499 2.5486516 ]","[0.00000000e+00 0.00000000e+00 1.88234399e-02 4.52172022e-04
 1.89442731e-02 2.17560697e-02 1.68835374e-02 7.31852859e-03
 4.20225249e-03 2.29406558e-03 8.53640878e-04 5.37653608e-04
 2.42753615e-04 1.70554130e-04 8.62945248e-05 4.31584339e-05
 2.15783825e-05 1.07833179e-05 9.49344582e-07 4.86116715e-06]",4.0,3.291595697402954
4,1.224744871391589,3.1,2.3354531502151676,1.7245589412029956,1.1635576457891261e-07,7.884703496774392e-07,"[9.52102804e-02 6.20967592e-15 9.31909869e-02 1.47245898e-01
 9.65238356e-01 1.64057087e+00 1.72346185e+00 1.72455441e+00
 1.72455847e+00 1.72455894e+00 1.72455894e+00 1.72455894e+00
 1.72455894e+00 1.72455894e+00 1.72455894e+00 1.72455894e+00
 1.72455894e+00 1.72455894e+00 1.72455894e+00 1.72455894e+00]",4.109756471039352e-05,"[0.00000000e+00 0.00000000e+00 2.17220231e-03 3.52884719e-06
 2.44915375e-03 7.52092039e-04 1.19144485e-03 1.37345110e-04
 2.61021258e-08 1.48997384e-08 1.51486586e-08 1.52075116e-08
 1.51336521e-08 1.51926044e-08 1.51191624e-08 1.51868050e-08
 1.51503866e-08 1.57524250e-08 1.03910155e-06 2.36498475e+00]","[0.00000000e+00 0.00000000e+00 5.43050578e-04 4.41105899e-07
 1.53072110e-04 2.35028762e-05 1.86163258e-05 1.07300867e-06
 1.01961429e-10 2.91010515e-11 1.47936119e-11 7.42554275e-12
 3.69473928e-12 1.85456597e-12 9.22800439e-13 4.63464507e-13
 2.31176554e-13 1.20181465e-13 3.96385783e-12 4.51085042e-06]",5.0,3.2933874130249023
5,1.224744871391589,3.1,2.335453150415963,1.7245591230560153,2.0079538032291566e-10,1.818530197539303e-07,"[9.52102804e-02 6.20967592e-15 9.33699534e-02 1.47731766e-01
 9.69517708e-01 1.64179487e+00 1.72346625e+00 1.72455462e+00
 1.72455866e+00 1.72455912e+00 1.72455912e+00 1.72455912e+00
 1.72455912e+00 1.72455912e+00 1.72455912e+00 1.72455912e+00
 1.72455912e+00 1.72455912e+00 1.72455912e+00 1.72455912e+00]",2.066554276984206e-07,"[0.00000000e+00 0.00000000e+00 1.48452307e-05 3.98991058e-09
 8.81484644e-08 7.91176111e-08 3.40705658e-10 5.44276022e-10
 8.11822265e-14 6.47629651e-14 7.05500350e-14 5.68695588e-14
 6.50052756e-14 5.32677829e-14 5.11197434e-14 5.82758696e-14
 7.26203665e-14 6.71217785e-14 6.07940850e-14 2.71687584e+00]","[0.00000000e+00 0.00000000e+00 3.71130768e-06 4.98738823e-10
 5.50927903e-09 2.47242535e-09 5.32352590e-12 4.25215642e-12
 3.17118072e-16 1.26490166e-16 6.88965185e-17 2.77683393e-17
 1.58704286e-17 6.50241490e-18 3.12010152e-18 1.77843840e-18
 1.10809885e-18 5.12098529e-19 2.31911030e-19 5.18202941e-06]",6.0,3.3275625705718994
6,1.224744871391589,3.1,2.335453150417199,1.7245591404226959,1.2359002710127243e-12,1.7366680538088985e-08,"[9.52102804e-02 6.20967592e-15 9.33785387e-02 1.47752258e-01
 9.69590025e-01 1.64181525e+00 1.72346635e+00 1.72455463e+00
 1.72455868e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00]",1.3339406548099333e-09,"[0.00000000e+00 0.00000000e+00 9.58990586e-08 2.20334468e-11
 5.11252565e-10 4.63446603e-11 5.55654964e-13 3.07598681e-13
 3.85472709e-14 4.36003515e-14 4.80662449e-14 2.68963524e-14
 4.40855601e-14 3.33470267e-14 3.70457958e-14 3.26595332e-14
 2.62760226e-14 3.46939351e-14 3.06446858e-14 2.64571145e+00]","[0.00000000e+00 0.00000000e+00 2.39747646e-08 2.75418085e-12
 3.19532853e-11 1.44827064e-12 8.68210882e-15 2.40311469e-15
 1.50575277e-16 8.51569365e-17 4.69396923e-17 1.31329846e-17
 1.07630762e-17 4.07068197e-18 2.26109594e-18 9.96689855e-19
 4.00940286e-19 2.64693719e-19 1.16900199e-19 5.04629412e-06]",7.0,3.4311556816101074
7,1.224744871391589,3.1,2.335453150417209,1.7245591413886407,1.021405182655144e-14,9.65944879638414e-10,"[9.52102804e-02 6.20967592e-15 9.33789485e-02 1.47753000e-01
 9.69592296e-01 1.64181589e+00 1.72346636e+00 1.72455463e+00
 1.72455868e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00]",8.675669694242063e-12,"[0.00000000e+00 0.00000000e+00 6.23749942e-10 1.52634709e-13
 3.24290824e-12 5.31102028e-14 3.34523197e-14 4.62958746e-14
 3.29000722e-14 3.46006821e-14 3.39424029e-14 3.64763507e-14
 3.27185261e-14 4.38164512e-14 3.24753570e-14 2.25514377e-14
 2.97340125e-14 3.29999409e-14 3.37438835e-14 2.35440635e+00]","[0.00000000e+00 0.00000000e+00 1.55937486e-10 1.90793386e-14
 2.02681765e-13 1.65969384e-15 5.22692495e-16 3.61686520e-16
 1.28515907e-16 6.75794572e-17 3.31468778e-17 1.78107181e-17
 7.98792141e-18 5.34868788e-18 1.98213849e-18 6.88215263e-19
 4.53705025e-19 2.51769568e-19 1.28722700e-19 4.49067373e-06]",8.0,3.346179485321045
8,1.224744871391589,3.1,2.3354531504172096,1.724559141433053,4.440892098500626e-16,4.441225165408014e-11,"[9.52102804e-02 6.20967592e-15 9.33789699e-02 1.47753022e-01
 9.69592358e-01 1.64181591e+00 1.72346636e+00 1.72455463e+00
 1.72455868e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00]",5.702614179572131e-14,"[0.00000000e+00 0.00000000e+00 4.07090664e-12 3.24209756e-14
 4.21735780e-14 3.33151326e-14 2.98363482e-14 2.72057120e-14
 4.39279473e-14 4.11720306e-14 4.35119557e-14 4.29322445e-14
 4.83313696e-14 2.81594274e-14 4.70858154e-14 3.89898602e-14
 3.81054737e-14 3.14723738e-14 2.76792945e-14 2.53665924e+00]","[0.00000000e+00 0.00000000e+00 1.01772666e-12 4.05262195e-15
 2.63584862e-15 1.04109789e-15 4.66192941e-16 2.12544625e-16
 1.71593544e-16 8.04141223e-17 4.24921442e-17 2.09630100e-17
 1.17996508e-17 3.43743010e-18 2.87389010e-18 1.18987610e-18
 5.81443385e-19 2.40115157e-19 1.05588129e-19 4.83829353e-06]",9.0,3.345576286315918
9,1.224744871391589,3.1,2.3354531504172082,1.7245591414346335,1.3322676295501878e-15,1.5805134978563729e-12,"[9.52102804e-02 6.20967592e-15 9.33789711e-02 1.47753022e-01
 9.69592358e-01 1.64181591e+00 1.72346636e+00 1.72455463e+00
 1.72455868e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00]",1.0017797451666208e-15,"[0.00000000e+00 0.00000000e+00 3.87321670e-14 3.52477987e-14
 2.81815438e-14 3.13694679e-14 3.69483506e-14 4.49907422e-14
 3.68125286e-14 2.89320394e-14 3.25688369e-14 4.41241906e-14
 3.97608083e-14 4.16572579e-14 3.75149740e-14 3.35995999e-14
 3.68147987e-14 3.16885675e-14 4.10530597e-14 2.62757375e+00]","[0.00000000e+00 0.00000000e+00 9.68304175e-15 4.40597483e-15
 1.76134648e-15 9.80295873e-16 5.77317977e-16 3.51490173e-16
 1.43798940e-16 5.65078895e-17 3.18055048e-17 2.15450150e-17
 9.70722858e-18 5.08511449e-18 2.28973230e-18 1.02537842e-18
 5.61749247e-19 2.41764583e-19 1.56604995e-19 5.01169920e-06]",10.0,3.329430103302002
10,1.224744871391589,3.1,2.3354531504172087,1.7245591414346535,4.440892098500626e-16,1.9984014443252818e-14,"[9.52102804e-02 6.20967592e-15 9.33789712e-02 1.47753022e-01
 9.69592358e-01 1.64181591e+00 1.72346636e+00 1.72455463e+00
 1.72455868e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00]",8.53070747089783e-16,"[0.00000000e+00 0.00000000e+00 2.45050767e-14 2.94023382e-14
 5.07450830e-14 3.39306829e-14 3.75545457e-14 5.25647460e-14
 4.86526412e-14 3.84641708e-14 3.22107037e-14 2.75690817e-14
 2.89322032e-14 3.20064746e-14 2.77072633e-14 3.43569615e-14
 2.36861309e-14 2.55674634e-14 3.21256742e-14 2.58881881e+00]","[0.00000000e+00 0.00000000e+00 6.12626918e-15 3.67529228e-15
 3.17156769e-15 1.06033384e-15 5.86789777e-16 4.10662078e-16
 1.90049380e-16 7.51253336e-17 3.14557653e-17 1.34614657e-17
 7.06352618e-18 3.90704036e-18 1.69111714e-18 1.04849126e-18
 3.61421675e-19 1.95064265e-19 1.22549722e-19 4.93778003e-06]",11.0,3.120358943939209
11,1.224744871391589,3.1,2.3354531504172082,1.7245591414346493,4.440892098500626e-16,4.218847493575595e-15,"[9.52102804e-02 6.20967592e-15 9.33789712e-02 1.47753022e-01
 9.69592358e-01 1.64181591e+00 1.72346636e+00 1.72455463e+00
 1.72455868e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00]",7.807319982869639e-16,"[0.00000000e+00 0.00000000e+00 2.13740460e-14 3.07828347e-14
 3.65053552e-14 4.22378994e-14 4.51201224e-14 3.84435026e-14
 3.00650623e-14 3.44944662e-14 3.69246997e-14 3.50042650e-14
 3.51114358e-14 3.76610380e-14 3.46384389e-14 3.30284834e-14
 2.92945776e-14 3.22325563e-14 2.59121211e-14 2.63327959e+00]","[0.00000000e+00 0.00000000e+00 5.34351149e-15 3.84785434e-15
 2.28158470e-15 1.31993436e-15 7.05001912e-16 3.00339864e-16
 1.17441650e-16 6.73720043e-17 3.60592771e-17 1.70919263e-17
 8.57212787e-18 4.59729468e-18 2.11416253e-18 1.00794932e-18
 4.46999780e-19 2.45914889e-19 9.88468973e-20 5.02258223e-06]",12.0,3.236767053604126
12,1.224744871391589,3.1,2.3354531504172074,1.724559141434648,8.881784197001252e-16,1.3322676295501878e-15,"[9.52102804e-02 6.20967592e-15 9.33789712e-02 1.47753022e-01
 9.69592358e-01 1.64181591e+00 1.72346636e+00 1.72455463e+00
 1.72455868e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00]",9.196044803999968e-16,"[0.00000000e+00 0.00000000e+00 2.98196382e-14 3.08954250e-14
 5.04628789e-14 3.16116351e-14 3.66771344e-14 3.28413818e-14
 3.77672201e-14 2.87541433e-14 3.35233394e-14 2.79845407e-14
 2.90812421e-14 2.85498644e-14 3.70885258e-14 3.31726298e-14
 2.99101733e-14 2.46266178e-14 3.18345077e-14 2.87653930e+00]","[0.00000000e+00 0.00000000e+00 7.45490954e-15 3.86192812e-15
 3.15392993e-15 9.87863596e-16 5.73080225e-16 2.56573295e-16
 1.47528204e-16 5.61604362e-17 3.27376361e-17 1.36643265e-17
 7.09991262e-18 3.48509087e-18 2.26370397e-18 1.01234832e-18
 4.56393025e-19 1.87886183e-19 1.21439009e-19 5.48656330e-06]",13.0,3.157372236251831
13,1.224744871391589,3.1,2.3354531504172087,1.724559141434649,1.3322676295501878e-15,1.1102230246251565e-15,"[9.52102804e-02 6.20967592e-15 9.33789712e-02 1.47753022e-01
 9.69592358e-01 1.64181591e+00 1.72346636e+00 1.72455463e+00
 1.72455868e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00]",8.930207702461087e-16,"[0.00000000e+00 0.00000000e+00 3.25221883e-14 2.61421340e-14
 4.34038294e-14 2.92240162e-14 3.23461795e-14 3.12597079e-14
 4.33958103e-14 3.09642181e-14 3.73301311e-14 4.02578589e-14
 2.99330524e-14 2.60302810e-14 3.40930762e-14 3.13657023e-14
 3.40511754e-14 3.89758785e-14 3.10833922e-14 2.70410812e+00]","[0.00000000e+00 0.00000000e+00 8.13054708e-15 3.26776675e-15
 2.71273934e-15 9.13250507e-16 5.05409055e-16 2.44216468e-16
 1.69514884e-16 6.04769886e-17 3.64552062e-17 1.96571577e-17
 7.30787411e-18 3.17752453e-18 2.08087623e-18 9.57205270e-19
 5.19579703e-19 2.97362354e-19 1.18573731e-19 5.15767693e-06]",14.0,3.1744089126586914
14,1.224744871391589,3.1,2.335453150417208,1.7245591414346497,8.881784197001252e-16,6.661338147750939e-16,"[9.52102804e-02 6.20967592e-15 9.33789712e-02 1.47753022e-01
 9.69592358e-01 1.64181591e+00 1.72346636e+00 1.72455463e+00
 1.72455868e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00]",9.035960406157456e-16,"[0.00000000e+00 0.00000000e+00 3.21595024e-14 2.63412248e-14
 4.24655979e-14 3.69063689e-14 4.07148678e-14 2.72791668e-14
 3.86952274e-14 2.80062217e-14 3.64107794e-14 3.77403293e-14
 3.02429794e-14 3.72062275e-14 3.55076113e-14 2.65546494e-14
 3.08252185e-14 3.62276007e-14 3.12745921e-14 2.80116158e+00]","[0.00000000e+00 0.00000000e+00 8.03987559e-15 3.29265310e-15
 2.65409987e-15 1.15332403e-15 6.36169809e-16 2.13118491e-16
 1.51153232e-16 5.46996518e-17 3.55574017e-17 1.84278952e-17
 7.38353988e-18 4.54177582e-18 2.16721261e-18 8.10383588e-19
 4.70355507e-19 2.76394659e-19 1.19303101e-19 5.34279170e-06]",15.0,3.3548967838287354
15,1.224744871391589,3.1,2.3354531504172082,1.724559141434649,4.440892098500626e-16,6.661338147750939e-16,"[9.52102804e-02 6.20967592e-15 9.33789712e-02 1.47753022e-01
 9.69592358e-01 1.64181591e+00 1.72346636e+00 1.72455463e+00
 1.72455868e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00]",8.180559697983235e-16,"[0.00000000e+00 0.00000000e+00 2.73945937e-14 2.88713882e-14
 3.53581085e-14 3.23531498e-14 3.60089318e-14 2.46626384e-14
 4.54078552e-14 2.91729368e-14 2.77347550e-14 3.01235692e-14
 3.35016104e-14 2.99888871e-14 2.44146933e-14 3.28488309e-14
 3.43998398e-14 2.59084160e-14 2.58289147e-14 2.85810525e+00]","[0.00000000e+00 0.00000000e+00 6.84864843e-15 3.60892352e-15
 2.20988178e-15 1.01103593e-15 5.62639560e-16 1.92676862e-16
 1.77374435e-16 5.69783921e-17 2.70847217e-17 1.47087740e-17
 8.17910409e-18 3.66075282e-18 1.49015462e-18 1.00246676e-18
 5.24899899e-19 1.97665527e-19 9.85294901e-20 5.45140315e-06]",16.0,3.197279930114746
16,1.224744871391589,3.1,2.335453150417207,1.724559141434648,1.3322676295501878e-15,1.1102230246251565e-15,"[9.52102804e-02 6.20967592e-15 9.33789712e-02 1.47753022e-01
 9.69592358e-01 1.64181591e+00 1.72346636e+00 1.72455463e+00
 1.72455868e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00
 1.72455914e+00 1.72455914e+00 1.72455914e+00 1.72455914e+00]",9.432444785687782e-16,"[0.00000000e+00 0.00000000e+00 3.29243572e-14 3.12604781e-14
 4.28594928e-14 3.27230643e-14 4.02422563e-14 3.42784005e-14
 2.99156504e-14 2.96796964e-14 4.16736436e-14 2.60706170e-14
 2.19282990e-14 3.30269187e-14 3.94783357e-14 3.33151924e-14
 3.48584471e-14 3.35557100e-14 2.06089183e-14 2.43604999e+00]","[0.00000000e+00 0.00000000e+00 8.23108929e-15 3.90755976e-15
 2.67871830e-15 1.02259576e-15 6.28785255e-16 2.67800004e-16
 1.16858009e-16 5.79681570e-17 4.06969176e-17 1.27297935e-17
 5.35358863e-18 4.03160628e-18 2.40956639e-18 1.01669899e-18
 5.31897691e-19 2.56009750e-19 7.86167844e-20 4.64639663e-06]",17.0,3.2734053134918213
